Week,This_Week,Last_Week,End_2019,Name,Average_Points,Total_Points,Events_Played_Divisor,Points_Lost_2020,Points_Gained_2020,Events_Played_Actual,Pro/Am
11,2089,2087.0,2074.0,Peter Handcock,,,40,,,2,Am
11,2089,2087.0,2074.0,Brett Smith,,,40,,,4,Pro
11,2089,2087.0,2074.0,Trey Rule,,,40,,,9,Pro
11,2089,2087.0,2074.0,Tyler Salsbury,,,40,,,16,Pro
11,2089,2087.0,2074.0,Tucker Wadkins,,,40,,,8,Pro
11,2089,2087.0,2074.0,James Carr Vernon,,,40,,,20,Pro
11,2089,2087.0,2074.0,Jon Jones,,,40,,,2,Pro
11,2089,2087.0,2074.0,Callum Kirby,,,40,,,1,Pro
11,2089,2087.0,2074.0,Adam Lumley,,,40,,,12,Pro
11,2089,2087.0,2074.0,Robert Mabb,,,40,,,7,Pro
11,2089,2087.0,2074.0,Stephen McCarthy,,,40,,,7,Pro
11,2089,2087.0,2074.0,Lee Morgan,,,40,,,4,Pro
11,2089,2087.0,2074.0,Gus Mottershead,,,40,,,1,Pro
11,2089,2087.0,2074.0,Taylor Paul,,,40,,,1,Am
11,2089,2087.0,2074.0,Asa Phillips,,,40,,,14,Pro
11,2089,2087.0,2074.0,Alan Sutherland,,,40,,,17,Pro
11,2089,2087.0,2074.0,Kyoungchul Shin,,,40,,,8,Pro
11,2089,2087.0,2074.0,Michael Cromie,,,40,,,1,Pro
11,2089,2087.0,2074.0,Parker Gillam,,,40,,,2,Pro
11,2089,2087.0,2074.0,Barrett Waters,,,40,,,1,Pro
11,2089,2087.0,2074.0,Brooklin Bailey,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jonathan Grey,,,40,,,1,Pro
11,2089,2087.0,2074.0,Evan Holmes,,,40,,,7,Pro
11,2089,2087.0,2074.0,Jimmy Jones,,,40,,,10,Pro
11,2089,2087.0,2074.0,Andrew Levitt,,,40,,,11,Pro
11,2089,2087.0,2074.0,Snk Md Shaha Buddin,,,40,,,3,Am
11,2089,2087.0,2074.0,Ho Jin Kang(Oct2000),,,40,,,1,Pro
11,2089,2087.0,2074.0,Rigardt Albertse,,,40,,,1,Am
11,2089,2087.0,2074.0,Dino Capazario,,,40,,,4,Am
11,2089,2087.0,2074.0,Lance Ellerbeck,,,40,,,2,Am
11,2089,2087.0,2074.0,Jesse Jacobs,,,40,,,4,Am
11,2089,2087.0,2074.0,Daniel Joubert,,,40,,,1,Pro
11,2089,2087.0,2074.0,Aneel Kallan,,,40,,,1,Am
11,2089,2087.0,2074.0,Alrich Labuschagne,,,40,,,1,Pro
11,2089,2087.0,2074.0,Brandon Lydon,,,40,,,1,Am
11,2089,2087.0,2074.0,Keegan Mclachlan,,,40,,,8,Am
11,2089,2087.0,2074.0,Sam Metcalfe,,,40,,,1,Am
11,2089,2087.0,2074.0,Nqobani Ndabambi,,,40,,,12,Pro
11,2089,2087.0,2074.0,JP Rousseau,,,40,,,1,Am
11,2089,2087.0,2074.0,Dewald Stander,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tyron Taylor,,,40,,,5,Am
11,2089,2087.0,2074.0,Jonas lykke Sorensen,,,40,,,4,Am
11,2089,2087.0,2074.0,Magnus A. Ostergaard,,,40,,,7,Pro
11,2089,2087.0,2074.0,Joel Sylven,,,40,,,1,Pro
11,2089,2087.0,2074.0,Sebastian Wiis,,,40,,,14,Pro
11,2089,2087.0,2074.0,Ahmet Telli,,,40,,,4,Am
11,2089,2087.0,2074.0,Md Ahsan,,,40,,,4,Pro
11,2089,2087.0,2074.0,Md Shamsul Alam Babu,,,40,,,2,Pro
11,2089,2087.0,2074.0,Md Alauddin,,,40,,,2,Pro
11,2089,2087.0,2074.0,Yanapat Charoenpattanasatit,,,40,,,12,Pro
11,2089,2087.0,2074.0,Vuttivit Charoenpornanukul,,,40,,,10,Pro
11,2089,2087.0,2074.0,Jacob Fleck,,,40,,,2,Pro
11,2089,2087.0,2074.0,Woraphon Koravich Inmee,,,40,,,6,Pro
11,2089,2087.0,2074.0,Jirasin Limvichai Issaravanich,,,40,,,10,Pro
11,2089,2087.0,2074.0,Thitipat Lem,,,40,,,14,Pro
11,2089,2087.0,2074.0,Aung Sann Myo,,,40,,,7,Pro
11,2089,2087.0,2074.0,Daechawat Phetprayoon,,,40,,,8,Am
11,2089,2087.0,2074.0,Aran Piraphum,,,40,,,6,Pro
11,2089,2087.0,2074.0,Jake Owen,,,40,,,1,Pro
11,2089,2087.0,2074.0,Doohyun Hwang,,,40,,,2,Pro
11,2089,2087.0,2074.0,Mao Ishizaki,,,40,,,1,Am
11,2089,2087.0,2074.0,Yubin Jang,,,40,,,1,Am
11,2089,2087.0,2074.0,Christoph Bleier,,,40,,,2,Am
11,2089,2087.0,2074.0,Dimitri Cavazzana,,,40,,,6,Pro
11,2089,2087.0,2074.0,Sascha Derp,,,40,,,1,Am
11,2089,2087.0,2074.0,David Egger,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jeremy Feist,,,40,,,1,Am
11,2089,2087.0,2074.0,Christoph Gaster,,,40,,,2,Am
11,2089,2087.0,2074.0,Daniel Hebenstreit,,,40,,,4,Pro
11,2089,2087.0,2074.0,Jeremy Maurio,,,40,,,2,Pro
11,2089,2087.0,2074.0,Phillipp Raggl,,,40,,,2,Am
11,2089,2087.0,2074.0,Dominic Schneider,,,40,,,1,Am
11,2089,2087.0,2074.0,Marko Stepinac,,,40,,,2,Am
11,2089,2087.0,2074.0,Carl Hellat,,,40,,,1,Pro
11,2089,2087.0,2074.0,Christian Bjork Ingul,,,40,,,4,Am
11,2089,2087.0,2074.0,Fredrik Bjork Ingul,,,40,,,5,Am
11,2089,2087.0,2074.0,Arturs Krukovs,,,40,,,1,Pro
11,2089,2087.0,2074.0,Petter Norberg,,,40,,,2,Pro
11,2089,2087.0,2074.0,Ilari Saulo,,,40,,,3,Am
11,2089,2087.0,2074.0,Saranyapong Aiamsaard,,,40,,,1,Am
11,2089,2087.0,2074.0,Amornsate Chongamornkulprapa,,,40,,,1,Am
11,2089,2087.0,2074.0,Praweensak Kulchitchuawong,,,40,,,1,Am
11,2089,2087.0,2074.0,Wanipan Meesomus,,,40,,,9,Am
11,2089,2087.0,2074.0,Pakorn Niamsang,,,40,,,1,Am
11,2089,2087.0,2074.0,Thananchai Prasertkaew,,,40,,,1,Pro
11,2089,2087.0,2074.0,Paranchai Rupamarn,,,40,,,10,Pro
11,2089,2087.0,2074.0,Witchayapat Sinsrang,,,40,,,1,Am
11,2089,2087.0,2074.0,Eakkachai Srisuk,,,40,,,2,Pro
11,2089,2087.0,2074.0,Alex Blickle,,,40,,,1,Pro
11,2089,2087.0,2074.0,Richard Hearden,,,40,,,2,Pro
11,2089,2087.0,2074.0,Nick Heinen,,,40,,,10,Pro
11,2089,2087.0,2074.0,Matt Liringis,,,40,,,2,Pro
11,2089,2087.0,2074.0,Elias Persson,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jakob Falk Schollert,,,40,,,1,Am
11,2089,2087.0,2074.0,Billy McKenzie,,,40,,,3,Pro
11,2089,2087.0,2074.0,Gabriel Naveau,,,40,,,14,Pro
11,2089,2087.0,2074.0,Manuel Alvarez Jimenez,,,40,,,2,Pro
11,2089,2087.0,2074.0,Rob Menzies,,,40,,,10,Pro
11,2089,2087.0,2074.0,Zhang Zhongyu,,,40,,,3,Am
11,2089,2087.0,2074.0,Yu Shoji,,,40,,,2,Am
11,2089,2087.0,2074.0,Keelan Africa,,,40,,,37,Pro
11,2089,2087.0,2074.0,Bwembwa Chanda,,,40,,,4,Am
11,2089,2087.0,2074.0,Erhard Lambrechts,,,40,,,37,Pro
11,2089,2087.0,2074.0,Martin Bustamante,,,40,,,1,Pro
11,2089,2087.0,2074.0,Coy Dobson,,,40,,,3,Pro
11,2089,2087.0,2074.0,Seongkeun Cha,,,40,,,16,Pro
11,2089,2087.0,2074.0,Chen Zhao,,,40,,,18,Pro
11,2089,2087.0,2074.0,Sam Earl,,,40,,,13,Pro
11,2089,2087.0,2074.0,Li Haoyuan,,,40,,,8,Pro
11,2089,2087.0,2074.0,Eliott Azoulay,,,40,,,26,Pro
11,2089,2087.0,2074.0,Sebastian F Sliwka,,,40,,,3,Am
11,2089,2087.0,2074.0,Said Ouahmane,,,40,,,13,Am
11,2089,2087.0,2074.0,Alexandre Abreu,,,40,,,7,Pro
11,2089,2087.0,2074.0,Pedro Almeida,,,40,,,1,Am
11,2089,2087.0,2074.0,Alexandre Boigontier,,,40,,,7,Am
11,2089,2087.0,2074.0,Charles Boudre,,,40,,,4,Pro
11,2089,2087.0,2074.0,Joel Girbau Tantina,,,40,,,13,Pro
11,2089,2087.0,2074.0,Filipe Goncalves,,,40,,,1,Pro
11,2089,2087.0,2074.0,Philip Knowles,,,40,,,13,Pro
11,2089,2087.0,2074.0,Wehman Hopke,,,40,,,2,Pro
11,2089,2087.0,2074.0,Jaham Jassim Al Kuwari,,,40,,,3,Am
11,2089,2087.0,2074.0,Martin Schlichtenbrede,,,40,,,7,Pro
11,2089,2087.0,2074.0,Woosung Cho,,,40,,,10,Pro
11,2089,2087.0,2074.0,Hyungju Han,,,40,,,2,Pro
11,2089,2087.0,2074.0,Shi Kun,,,40,,,2,Pro
11,2089,2087.0,2074.0,Li Xianghong,,,40,,,2,Am
11,2089,2087.0,2074.0,Habib Boudrais,,,40,,,1,Am
11,2089,2087.0,2074.0,Joshua Lee,,,40,,,21,Pro
11,2089,2087.0,2074.0,Jake McBride,,,40,,,14,Pro
11,2089,2087.0,2074.0,Spencer Mellon,,,40,,,10,Pro
11,2089,2087.0,2074.0,Josh Radcliff,,,40,,,1,Pro
11,2089,2087.0,2074.0,Brandon Robinson-Thompson,,,40,,,12,Pro
11,2089,2087.0,2074.0,Jason Thresher,,,40,,,27,Pro
11,2089,2087.0,2074.0,Luke Vivolo,,,40,,,7,Pro
11,2089,2087.0,2074.0,Peyton White,,,40,,,23,Pro
11,2089,2087.0,2074.0,Nicolas Cavero,,,40,,,4,Pro
11,2089,2087.0,2074.0,Michael Feuerstein,,,40,,,13,Pro
11,2089,2087.0,2074.0,Antoine Santarelli,,,40,,,4,Pro
11,2089,2087.0,2074.0,Joey Arcuri,,,40,,,2,Pro
11,2089,2087.0,2074.0,Michael Balcar,,,40,,,8,Pro
11,2089,2087.0,2074.0,Ryan Cole,,,40,,,19,Pro
11,2089,2087.0,2074.0,Benjamin Cook,,,40,,,9,Pro
11,2089,2087.0,2074.0,David Faraudo,,,40,,,11,Pro
11,2089,2087.0,2074.0,Juan Carlos Benitez,,,40,,,10,Pro
11,2089,2087.0,2074.0,Chris French,,,40,,,9,Pro
11,2089,2087.0,2074.0,Sean Underwood,,,40,,,10,Pro
11,2089,2087.0,2074.0,Zhou Tian,,,40,,,11,Pro
11,2089,2087.0,2074.0,Jorge Fimbres-Hernandez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tony Romo,,,40,,,4,Pro
11,2089,2087.0,2074.0,Bhavnish Chandaria,,,40,,,1,Am
11,2089,2087.0,2074.0,Victor Joseph,,,40,,,1,Am
11,2089,2087.0,2074.0,Jimmy Lazaro Mollel,,,40,,,1,Pro
11,2089,2087.0,2074.0,Edwin Mudanyi,,,40,,,4,Am
11,2089,2087.0,2074.0,Ernest Ndayinsenga,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ronald Rugmayo,,,40,,,2,Pro
11,2089,2087.0,2074.0,Dennis Saikwa,,,40,,,3,Am
11,2089,2087.0,2074.0,Riley Davenport,,,40,,,8,Pro
11,2089,2087.0,2074.0,Michael A Smith(June1989),,,40,,,1,Pro
11,2089,2087.0,2074.0,Matthew Dunn,,,40,,,1,Pro
11,2089,2087.0,2074.0,Parama Chansue,,,40,,,14,Pro
11,2089,2087.0,2074.0,Boy Jiwandana,,,40,,,4,Pro
11,2089,2087.0,2074.0,Sangun Lee,,,40,,,4,Pro
11,2089,2087.0,2074.0,Kyle Lucas,,,40,,,3,Pro
11,2089,2087.0,2074.0,Bachtiar Rafli,,,40,,,4,Pro
11,2089,2087.0,2074.0,Galih Supriyadi Rakasiwi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kevin Roesli,,,40,,,2,Pro
11,2089,2087.0,2074.0,Jamie Sturley,,,40,,,5,Pro
11,2089,2087.0,2074.0,Jeremy Wendelken,,,40,,,35,Pro
11,2089,2087.0,2074.0,Koichiroh Yano,,,40,,,11,Pro
11,2089,2087.0,2074.0,Sean Busch,,,40,,,14,Pro
11,2089,2087.0,2074.0,Luis Enrique Cruz,,,40,,,2,Pro
11,2089,2087.0,2074.0,David Longmire,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kyle Kochevar,,,40,,,9,Pro
11,2089,2087.0,2074.0,Tao Jinghong,,,40,,,3,Pro
11,2089,2087.0,2074.0,Philip Kruse,,,40,,,1,Am
11,2089,2087.0,2074.0,Gitesh Maharaj,,,40,,,1,Pro
11,2089,2087.0,2074.0,Divan Marais,,,40,,,31,Pro
11,2089,2087.0,2074.0,Neville Mitchell,,,40,,,9,Am
11,2089,2087.0,2074.0,Terrence Mogapi,,,40,,,7,Pro
11,2089,2087.0,2074.0,Thabo Moraba,,,40,,,14,Pro
11,2089,2087.0,2074.0,Ruan Groenewald,,,40,,,15,Pro
11,2089,2087.0,2074.0,Richard Joubert,,,40,,,26,Pro
11,2089,2087.0,2074.0,Gary Jutzen,,,40,,,5,Am
11,2089,2087.0,2074.0,Henry Mwanza,,,40,,,2,Am
11,2089,2087.0,2074.0,Raphael Phiri,,,40,,,4,Am
11,2089,2087.0,2074.0,Jason Rossiter,,,40,,,36,Pro
11,2089,2087.0,2074.0,Michael Schutz,,,40,,,29,Pro
11,2089,2087.0,2074.0,Mwalikwa Sondashi,,,40,,,4,Am
11,2089,2087.0,2074.0,Basil Wright,,,40,,,38,Pro
11,2089,2087.0,2074.0,Jesse Droemer,,,40,,,1,Pro
11,2089,2087.0,2074.0,Alex Higgs,,,40,,,2,Pro
11,2089,2087.0,2074.0,Jackson Heazel,,,40,,,2,Pro
11,2089,2087.0,2074.0,Chase Paton,,,40,,,8,Am
11,2089,2087.0,2074.0,James Pennington,,,40,,,29,Pro
11,2089,2087.0,2074.0,Keanu Pestana,,,40,,,20,Pro
11,2089,2087.0,2074.0,Arno Pretorius,,,40,,,35,Pro
11,2089,2087.0,2074.0,Matthew Rossouw,,,40,,,7,Am
11,2089,2087.0,2074.0,Romano Saincic,,,40,,,30,Pro
11,2089,2087.0,2074.0,Paulo Serrao,,,40,,,21,Pro
11,2089,2087.0,2074.0,Keaton Slatter,,,40,,,32,Pro
11,2089,2087.0,2074.0,Patrick Thompson,,,40,,,8,Pro
11,2089,2087.0,2074.0,Ruhan Van Dijk,,,40,,,25,Pro
11,2089,2087.0,2074.0,Andre van Heerden,,,40,,,1,Am
11,2089,2087.0,2074.0,Shaun Van Tonder,,,40,,,8,Pro
11,2089,2087.0,2074.0,Albert Visser,,,40,,,25,Pro
11,2089,2087.0,2074.0,Leon Visser,,,40,,,28,Pro
11,2089,2087.0,2074.0,Jacob Worm Agerschou,,,40,,,3,Pro
11,2089,2087.0,2074.0,Anton Ekstrand,,,40,,,25,Pro
11,2089,2087.0,2074.0,Sebastian Friedrichsen,,,40,,,12,Am
11,2089,2087.0,2074.0,Frederik Gronning Faurhoj,,,40,,,2,Am
11,2089,2087.0,2074.0,Calle Hagstrom,,,40,,,27,Pro
11,2089,2087.0,2074.0,Frederik Kjettrup,,,40,,,5,Pro
11,2089,2087.0,2074.0,Thomas Lysgaard Lund,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kristian Madsen,,,40,,,5,Pro
11,2089,2087.0,2074.0,Gary Ferguson,,,40,,,1,Am
11,2089,2087.0,2074.0,Tatende Makunde,,,40,,,2,Am
11,2089,2087.0,2074.0,Franklin Manchest,,,40,,,38,Pro
11,2089,2087.0,2074.0,Thompson Masiya,,,40,,,1,Am
11,2089,2087.0,2074.0,Tafadzwa Nyamukondiwa,,,40,,,1,Am
11,2089,2087.0,2074.0,Ryusuke Sakurai,,,40,,,1,Am
11,2089,2087.0,2074.0,Akito Tominaga,,,40,,,1,Am
11,2089,2087.0,2074.0,Jay Lim,,,40,,,1,Pro
11,2089,2087.0,2074.0,Corey Shaun,,,40,,,25,Pro
11,2089,2087.0,2074.0,Sungyun Cho,,,40,,,9,Pro
11,2089,2087.0,2074.0,Teayang Jung,,,40,,,12,Pro
11,2089,2087.0,2074.0,Seongmun Kweon,,,40,,,7,Pro
11,2089,2087.0,2074.0,Seongmin Lee,,,40,,,10,Pro
11,2089,2087.0,2074.0,Jonghyeok Park,,,40,,,5,Pro
11,2089,2087.0,2074.0,Zunghwan Park,,,40,,,10,Pro
11,2089,2087.0,2074.0,Dongjun Shim,,,40,,,6,Pro
11,2089,2087.0,2074.0,Daesik Sim,,,40,,,2,Pro
11,2089,2087.0,2074.0,Andrew Carlsson,,,40,,,19,Pro
11,2089,2087.0,2074.0,Scott Chambers,,,40,,,3,Am
11,2089,2087.0,2074.0,Wilhelm Coetzee,,,40,,,5,Am
11,2089,2087.0,2074.0,Gary Daoust,,,40,,,32,Pro
11,2089,2087.0,2074.0,Zabastian De Jager,,,40,,,27,Pro
11,2089,2087.0,2074.0,Divan de Villiers,,,40,,,7,Pro
11,2089,2087.0,2074.0,Dino Di Carlo,,,40,,,2,Am
11,2089,2087.0,2074.0,Bradley Diggeden,,,40,,,16,Pro
11,2089,2087.0,2074.0,Henning du Plooy,,,40,,,20,Pro
11,2089,2087.0,2074.0,Wayne du Toit,,,40,,,3,Pro
11,2089,2087.0,2074.0,Angus Ellis-Cole,,,40,,,20,Pro
11,2089,2087.0,2074.0,Stephan Erasmus,,,40,,,18,Pro
11,2089,2087.0,2074.0,Maverick Faber,,,40,,,13,Pro
11,2089,2087.0,2074.0,Jay Fourie,,,40,,,17,Pro
11,2089,2087.0,2074.0,Shalan Govender,,,40,,,26,Pro
11,2089,2087.0,2074.0,Ryan Woolley,,,40,,,1,Am
11,2089,2087.0,2074.0,Noah Goodwin,,,40,,,2,Pro
11,2089,2087.0,2074.0,Bolivar Almonte,,,40,,,1,Pro
11,2089,2087.0,2074.0,Carlos Fernandez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Justin Jennings,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ryan Wenzler,,,40,,,13,Pro
11,2089,2087.0,2074.0,Jean De Wouters,,,40,,,4,Am
11,2089,2087.0,2074.0,Doyoung An,,,40,,,1,Pro
11,2089,2087.0,2074.0,Sungyong Cha,,,40,,,1,Pro
11,2089,2087.0,2074.0,Hyejun Park,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jungho You,,,40,,,1,Pro
11,2089,2087.0,2074.0,Daisuke Kotera,,,40,,,3,Am
11,2089,2087.0,2074.0,Yuta Mizoguchi,,,40,,,1,Am
11,2089,2087.0,2074.0,Hideaki Morimoto,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kotaro Ohashi,,,40,,,1,Am
11,2089,2087.0,2074.0,Kyouji Shinjo,,,40,,,1,Pro
11,2089,2087.0,2074.0,Yukiyoshi Takahashi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Fujun Takashi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Soui Takeshita,,,40,,,1,Am
11,2089,2087.0,2074.0,Yuma Tanaka,,,40,,,2,Am
11,2089,2087.0,2074.0,Taiga Yamamoto,,,40,,,1,Am
11,2089,2087.0,2074.0,Hiroshi Yamazaki,,,40,,,1,Pro
11,2089,2087.0,2074.0,Karl Bergh,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ludvig Eriksson(Jan2001),,,40,,,2,Am
11,2089,2087.0,2074.0,Anton Frondelius,,,40,,,24,Pro
11,2089,2087.0,2074.0,Rasmus Hebrant,,,40,,,12,Pro
11,2089,2087.0,2074.0,Erik Jansson,,,40,,,6,Am
11,2089,2087.0,2074.0,Morten Lofas,,,40,,,11,Am
11,2089,2087.0,2074.0,Oscar Lind,,,40,,,1,Pro
11,2089,2087.0,2074.0,George Baylis,,,40,,,12,Pro
11,2089,2087.0,2074.0,Andrew Blakes,,,40,,,4,Pro
11,2089,2087.0,2074.0,Joe Brice,,,40,,,29,Pro
11,2089,2087.0,2074.0,Harry Collins,,,40,,,1,Am
11,2089,2087.0,2074.0,Stephen Cronin,,,40,,,8,Pro
11,2089,2087.0,2074.0,Josh Davies,,,40,,,10,Pro
11,2089,2087.0,2074.0,Tom Dolan(Oct1992),,,40,,,4,Pro
11,2089,2087.0,2074.0,Ross Earnshaw,,,40,,,14,Pro
11,2089,2087.0,2074.0,Kyle Evans,,,40,,,4,Pro
11,2089,2087.0,2074.0,Delon Hau,,,40,,,19,Pro
11,2089,2087.0,2074.0,Louis Hirst,,,40,,,12,Pro
11,2089,2087.0,2074.0,Cameron Long,,,40,,,21,Pro
11,2089,2087.0,2074.0,Sam McCarthy,,,40,,,15,Pro
11,2089,2087.0,2074.0,Anthony McDonald,,,40,,,10,Pro
11,2089,2087.0,2074.0,Paul McFerran,,,40,,,9,Pro
11,2089,2087.0,2074.0,Alex Stubbs,,,40,,,10,Pro
11,2089,2087.0,2074.0,James Taverner,,,40,,,10,Pro
11,2089,2087.0,2074.0,Seddhachoke Poompuay,,,40,,,5,Pro
11,2089,2087.0,2074.0,Pattanapong Saenbualuang,,,40,,,1,Pro
11,2089,2087.0,2074.0,Chinathip Saengmaneechot,,,40,,,2,Am
11,2089,2087.0,2074.0,Jedsada Seweewallop,,,40,,,9,Pro
11,2089,2087.0,2074.0,Bhitchayoot Sima-Aree,,,40,,,3,Am
11,2089,2087.0,2074.0,Kullakit Sithprasert,,,40,,,3,Pro
11,2089,2087.0,2074.0,Thanarat Srisathaporn,,,40,,,15,Pro
11,2089,2087.0,2074.0,Thakthay Suthon,,,40,,,1,Pro
11,2089,2087.0,2074.0,Rojjanaasak Tongboonchu,,,40,,,1,Pro
11,2089,2087.0,2074.0,Hu Zhizheng,,,40,,,2,Pro
11,2089,2087.0,2074.0,Jiwon Kim,,,40,,,2,Pro
11,2089,2087.0,2074.0,Haoyang Li,,,40,,,12,Pro
11,2089,2087.0,2074.0,Li Jaiming,,,40,,,2,Pro
11,2089,2087.0,2074.0,Liu Enhua,,,40,,,11,Am
11,2089,2087.0,2074.0,Song Weilun,,,40,,,2,Am
11,2089,2087.0,2074.0,Wang Xinxing,,,40,,,4,Am
11,2089,2087.0,2074.0,Koki Kawakami,,,40,,,2,Pro
11,2089,2087.0,2074.0,Kiyoto Sawaguchi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Itsuki Sugiura,,,40,,,1,Pro
11,2089,2087.0,2074.0,Keisuke Osaka Takakashi(May1990),,,40,,,2,Pro
11,2089,2087.0,2074.0,Eduard Finger,,,40,,,1,Pro
11,2089,2087.0,2074.0,Petjo Kuzarow,,,40,,,12,Pro
11,2089,2087.0,2074.0,Jeremy Nagy Revesse,,,40,,,22,Pro
11,2089,2087.0,2074.0,Jann Schildmeier,,,40,,,6,Pro
11,2089,2087.0,2074.0,Isaac Hendrik van der Nat,,,40,,,2,Am
11,2089,2087.0,2074.0,Shafique Bhaga,,,40,,,2,Pro
11,2089,2087.0,2074.0,Liton Mandal,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ethan Andrews,,,40,,,4,Pro
11,2089,2087.0,2074.0,Keenan Baatjes,,,40,,,1,Pro
11,2089,2087.0,2074.0,Dane Bowler,,,40,,,1,Pro
11,2089,2087.0,2074.0,Conor Brown,,,40,,,4,Pro
11,2089,2087.0,2074.0,Martin Heffernan,,,40,,,1,Pro
11,2089,2087.0,2074.0,Adam Baker,,,40,,,10,Pro
11,2089,2087.0,2074.0,Tudor Bismark,,,40,,,1,Pro
11,2089,2087.0,2074.0,Hanro Booysen,,,40,,,1,Pro
11,2089,2087.0,2074.0,Adrian Brabson,,,40,,,3,Am
11,2089,2087.0,2074.0,Liam Clinton,,,40,,,8,Am
11,2089,2087.0,2074.0,Craigen Clough,,,40,,,1,Am
11,2089,2087.0,2074.0,Christopher De Beer,,,40,,,8,Pro
11,2089,2087.0,2074.0,Marc De Jager,,,40,,,1,Am
11,2089,2087.0,2074.0,Nico du Buisson,,,40,,,11,Pro
11,2089,2087.0,2074.0,Dean Du Plessis,,,40,,,18,Am
11,2089,2087.0,2074.0,Warric Dyers,,,40,,,14,Pro
11,2089,2087.0,2074.0,Gilson Filho,,,40,,,7,Pro
11,2089,2087.0,2074.0,Jonathan George,,,40,,,16,Am
11,2089,2087.0,2074.0,Matthew Hands,,,40,,,8,Am
11,2089,2087.0,2074.0,Allan Jirek,,,40,,,2,Am
11,2089,2087.0,2074.0,Jonathan Kotzen,,,40,,,1,Am
11,2089,2087.0,2074.0,CJ Levey,,,40,,,25,Pro
11,2089,2087.0,2074.0,LJ Lowies,,,40,,,1,Am
11,2089,2087.0,2074.0,Donald Makhafola,,,40,,,7,Am
11,2089,2087.0,2074.0,Tumelo Molloyi,,,40,,,19,Pro
11,2089,2087.0,2074.0,Mohodi Motloung,,,40,,,2,Pro
11,2089,2087.0,2074.0,Kyle Opperman,,,40,,,3,Am
11,2089,2087.0,2074.0,Andrew Plint,,,40,,,5,Am
11,2089,2087.0,2074.0,Christiaan Pretorius,,,40,,,13,Pro
11,2089,2087.0,2074.0,David Rebelo,,,40,,,9,Pro
11,2089,2087.0,2074.0,Jancarel Rossouw,,,40,,,4,Am
11,2089,2087.0,2074.0,Marcus Smal,,,40,,,11,Am
11,2089,2087.0,2074.0,Alwyn Smith,,,40,,,13,Pro
11,2089,2087.0,2074.0,Tapy Ghai,,,40,,,17,Pro
11,2089,2087.0,2074.0,Digraj Singh Gill,,,40,,,16,Pro
11,2089,2087.0,2074.0,Md Abdul Kadir,,,40,,,3,Pro
11,2089,2087.0,2074.0,Md Abul Kalam,,,40,,,2,Pro
11,2089,2087.0,2074.0,Mohammed Kapil,,,40,,,4,Pro
11,2089,2087.0,2074.0,Md Abul Kashem,,,40,,,2,Pro
11,2089,2087.0,2074.0,Ishrak Md Chowdhury Nafi,,,40,,,5,Pro
11,2089,2087.0,2074.0,Md Shah Alom,,,40,,,2,Pro
11,2089,2087.0,2074.0,Cody O'Toole,,,40,,,11,Pro
11,2089,2087.0,2074.0,Md Razu,,,40,,,4,Pro
11,2089,2087.0,2074.0,Mohammad Sobhan,,,40,,,4,Pro
11,2089,2087.0,2074.0,Md Solaiman,,,40,,,4,Pro
11,2089,2087.0,2074.0,Pete Vilairatana,,,40,,,2,Pro
11,2089,2087.0,2074.0,Shuji Hara,,,40,,,1,Am
11,2089,2087.0,2074.0,Yoshimasa Ishiduka,,,40,,,2,Pro
11,2089,2087.0,2074.0,Thammasack Bouahom,,,40,,,10,Pro
11,2089,2087.0,2074.0,Terence Coleman,,,40,,,1,Am
11,2089,2087.0,2074.0,Bobby Hoto,,,40,,,1,Am
11,2089,2087.0,2074.0,Dae Won Kang,,,40,,,1,Am
11,2089,2087.0,2074.0,Jon Kennedy,,,40,,,2,Pro
11,2089,2087.0,2074.0,Lucas Komane,,,40,,,1,Am
11,2089,2087.0,2074.0,Junior Moses,,,40,,,2,Am
11,2089,2087.0,2074.0,Sebestian Seow,,,40,,,6,Am
11,2089,2087.0,2074.0,Sahil Singh,,,40,,,1,Pro
11,2089,2087.0,2074.0,Gideon Tikili,,,40,,,2,Am
11,2089,2087.0,2074.0,Junior Tine,,,40,,,1,Am
11,2089,2087.0,2074.0,Wenchton Yakapus,,,40,,,1,Am
11,2089,2087.0,2074.0,Nicholas Dolamore,,,40,,,1,Am
11,2089,2087.0,2074.0,Dominic Musonda,,,40,,,2,Am
11,2089,2087.0,2074.0,Francis Musonda,,,40,,,1,Am
